scene_id,xml_path,tif_path,remote_xml_uri,remote_tif_uri,min_lon,min_lat,max_lon,max_lat,center_lon,center_lat,imaging_time
LuoJia1-01_LR201806057936_20180603171309_HDR_0054,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180603171309_HDR_0054_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180603171309_HDR_0054_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180603171309_HDR_0054_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180603171309_HDR_0054_gec.tif,74.989244,28.732202,78.635458,31.692488,76.687156,30.126644,2018-6-3T17:12:56.26689
LuoJia1-01_LR201806057936_20180604191551_HDR_0019,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191551_HDR_0019_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191551_HDR_0019_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191551_HDR_0019_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191551_HDR_0019_gec.tif,42.170048,33.079122,45.747535,35.949654,43.927037,34.484924,2018-6-4T19:15:39.14888
LuoJia1-01_LR201806057936_20180604191552_HDR_0020,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191552_HDR_0020_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191552_HDR_0020_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191552_HDR_0020_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191552_HDR_0020_gec.tif,42.151702,33.139794,45.731511,36.01163,43.910027,34.545639,2018-6-4T19:15:40.14985
LuoJia1-01_LR201806057936_20180604191553_HDR_0021,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191553_HDR_0021_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191553_HDR_0021_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191553_HDR_0021_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191553_HDR_0021_gec.tif,42.132957,33.200298,45.715876,36.072757,43.893099,34.606333,2018-6-4T19:15:41.15082
LuoJia1-01_LR201806057936_20180604191554_HDR_0022,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191554_HDR_0022_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191554_HDR_0022_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191554_HDR_0022_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191554_HDR_0022_gec.tif,42.113141,33.260864,45.699674,36.133661,43.875106,34.667062,2018-6-4T19:15:42.15179
LuoJia1-01_LR201806057936_20180604191555_HDR_0023,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191555_HDR_0023_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191555_HDR_0023_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191555_HDR_0023_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191555_HDR_0023_gec.tif,42.093031,33.321467,45.682431,36.19436,43.856696,34.727749,2018-6-4T19:15:43.15276
LuoJia1-01_LR201806057936_20180604191556_HDR_0024,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191556_HDR_0024_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191556_HDR_0024_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191556_HDR_0024_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191556_HDR_0024_gec.tif,42.072614,33.382168,45.664927,36.255068,43.837929,34.788646,2018-6-4T19:15:44.15373
LuoJia1-01_LR201806057936_20180604191557_HDR_0025,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191557_HDR_0025_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191557_HDR_0025_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191557_HDR_0025_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191557_HDR_0025_gec.tif,42.052341,33.442732,45.646957,36.315424,43.819181,34.849502,2018-6-4T19:15:45.15471
LuoJia1-01_LR201806057936_20180604191558_HDR_0026,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191558_HDR_0026_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191558_HDR_0026_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191558_HDR_0026_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191558_HDR_0026_gec.tif,42.032105,33.503119,45.629557,36.373678,43.800391,34.9102,2018-6-4T19:15:46.15568
LuoJia1-01_LR201806057936_20180604191559_HDR_0027,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191559_HDR_0027_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191559_HDR_0027_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191559_HDR_0027_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191559_HDR_0027_gec.tif,42.012054,33.563236,45.61216,36.435958,43.781524,34.970616,2018-6-4T19:15:47.15665
LuoJia1-01_LR201806057936_20180604191600_HDR_0028,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191600_HDR_0028_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191600_HDR_0028_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191600_HDR_0028_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191600_HDR_0028_gec.tif,41.992756,33.623486,45.594868,36.493273,43.763474,35.03097,2018-6-4T19:15:48.15762
LuoJia1-01_LR201806057936_20180604191601_HDR_0029,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191601_HDR_0029_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191601_HDR_0029_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191601_HDR_0029_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191601_HDR_0029_gec.tif,41.97432,33.684303,45.578311,36.553949,43.746182,35.091718,2018-6-4T19:15:49.15859
LuoJia1-01_LR201806057936_20180604191602_HDR_0030,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191602_HDR_0030_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191602_HDR_0030_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191602_HDR_0030_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191602_HDR_0030_gec.tif,41.956813,33.745389,45.562812,36.617502,43.729846,35.152872,2018-6-4T19:15:50.15957
LuoJia1-01_LR201806057936_20180604191603_HDR_0031,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191603_HDR_0031_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191603_HDR_0031_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191603_HDR_0031_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191603_HDR_0031_gec.tif,41.939609,33.806303,45.54831,36.677291,43.713931,35.213869,2018-6-4T19:15:51.16054
LuoJia1-01_LR201806057936_20180604191604_HDR_0032,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191604_HDR_0032_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191604_HDR_0032_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191604_HDR_0032_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191604_HDR_0032_gec.tif,41.922999,33.867572,45.534276,36.73678,43.698496,35.27508,2018-6-4T19:15:52.16151
LuoJia1-01_LR201806057936_20180604191605_HDR_0033,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191605_HDR_0033_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191605_HDR_0033_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191605_HDR_0033_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191605_HDR_0033_gec.tif,41.906914,33.928715,45.521152,36.797485,43.683832,35.336461,2018-6-4T19:15:53.16248
LuoJia1-01_LR201806057936_20180604191606_HDR_0034,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191606_HDR_0034_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191606_HDR_0034_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191606_HDR_0034_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191606_HDR_0034_gec.tif,41.890897,33.990169,45.507992,36.859969,43.669331,35.397865,2018-6-4T19:15:54.16345
LuoJia1-01_LR201806057936_20180604191607_HDR_0035,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191607_HDR_0035_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806057936_20180604191607_HDR_0035_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191607_HDR_0035_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806057936_20180604191607_HDR_0035_gec.tif,41.874926,34.051431,45.494829,36.922026,43.654778,35.45926,2018-6-4T19:15:55.16443
LuoJia1-01_LR201806064831_20180603055040_HDR_0000,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055040_HDR_0000_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055040_HDR_0000_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055040_HDR_0000_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055040_HDR_0000_gec.tif,-118.365317,30.589632,-114.747431,33.537367,-116.445275,32.130313,2018-6-3T5:50:28.129627
LuoJia1-01_LR201806064831_20180603055041_HDR_0001,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055041_HDR_0001_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055041_HDR_0001_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055041_HDR_0001_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055041_HDR_0001_gec.tif,-118.384266,30.648831,-114.762618,33.596358,-116.462346,32.189901,2018-6-3T5:50:29.130622
LuoJia1-01_LR201806064831_20180603055042_HDR_0002,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055042_HDR_0002_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055042_HDR_0002_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055042_HDR_0002_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055042_HDR_0002_gec.tif,-118.40195,30.707838,-114.778645,33.656451,-116.479458,32.249291,2018-6-3T5:50:30.131593
LuoJia1-01_LR201806064831_20180603055043_HDR_0003,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055043_HDR_0003_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055043_HDR_0003_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055043_HDR_0003_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055043_HDR_0003_gec.tif,-118.418971,30.767053,-114.793589,33.717021,-116.495276,32.308651,2018-6-3T5:50:31.132563
LuoJia1-01_LR201806064831_20180603055044_HDR_0004,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055044_HDR_0004_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055044_HDR_0004_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055044_HDR_0004_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055044_HDR_0004_gec.tif,-118.436974,30.826909,-114.807895,33.776788,-116.511033,32.368516,2018-6-3T5:50:32.133523
LuoJia1-01_LR201806064831_20180603055045_HDR_0005,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055045_HDR_0005_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055045_HDR_0005_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055045_HDR_0005_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055045_HDR_0005_gec.tif,-118.455288,30.8873,-114.822991,33.837121,-116.528809,32.428906,2018-6-3T5:50:33.134505
LuoJia1-01_LR201806064831_20180603055046_HDR_0006,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055046_HDR_0006_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055046_HDR_0006_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055046_HDR_0006_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055046_HDR_0006_gec.tif,-118.475413,30.948428,-114.8396,33.897391,-116.546149,32.489917,2018-6-3T5:50:34.135475
LuoJia1-01_LR201806064831_20180603055047_HDR_0007,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055047_HDR_0007_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055047_HDR_0007_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055047_HDR_0007_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055047_HDR_0007_gec.tif,-118.496499,31.010215,-114.856308,33.959405,-116.564285,32.551618,2018-6-3T5:50:35.135660
LuoJia1-01_LR201806064831_20180603055048_HDR_0008,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055048_HDR_0008_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055048_HDR_0008_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055048_HDR_0008_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055048_HDR_0008_gec.tif,-118.516308,31.071836,-114.873393,34.021237,-116.582405,32.613476,2018-6-3T5:50:36.137070
LuoJia1-01_LR201806064831_20180603055049_HDR_0009,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055049_HDR_0009_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055049_HDR_0009_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055049_HDR_0009_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055049_HDR_0009_gec.tif,-118.536014,31.132822,-114.890179,34.082773,-116.600349,32.674976,2018-6-3T5:50:37.138387
LuoJia1-01_LR201806064831_20180603055050_HDR_0010,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055050_HDR_0010_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055050_HDR_0010_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055050_HDR_0010_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055050_HDR_0010_gec.tif,-118.555506,31.193259,-114.906653,34.144156,-116.617968,32.735803,2018-6-3T5:50:38.138374
LuoJia1-01_LR201806064831_20180603055051_HDR_0011,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055051_HDR_0011_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055051_HDR_0011_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055051_HDR_0011_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055051_HDR_0011_gec.tif,-118.575347,31.253573,-114.922862,34.205338,-116.636093,32.79676,2018-6-3T5:50:39.140329
LuoJia1-01_LR201806064831_20180603055052_HDR_0012,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055052_HDR_0012_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055052_HDR_0012_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055052_HDR_0012_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055052_HDR_0012_gec.tif,-118.59487,31.313282,-114.939272,34.2666,-116.65284,32.856977,2018-6-3T5:50:40.141124
LuoJia1-01_LR201806064831_20180603055053_HDR_0013,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055053_HDR_0013_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055053_HDR_0013_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055053_HDR_0013_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055053_HDR_0013_gec.tif,-118.615699,31.373736,-114.955469,34.327368,-116.67163,32.91752,2018-6-3T5:50:41.142270
LuoJia1-01_LR201806064831_20180603055054_HDR_0014,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055054_HDR_0014_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055054_HDR_0014_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055054_HDR_0014_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055054_HDR_0014_gec.tif,-118.636633,31.434051,-114.97289,34.388499,-116.691129,32.978258,2018-6-3T5:50:42.142928
LuoJia1-01_LR201806064831_20180603055055_HDR_0015,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055055_HDR_0015_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055055_HDR_0015_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055055_HDR_0015_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055055_HDR_0015_gec.tif,-118.65638,31.494175,-114.99042,34.449454,-116.709795,33.03873,2018-6-3T5:50:43.144212
LuoJia1-01_LR201806064831_20180603055057_HDR_0017,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055057_HDR_0017_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055057_HDR_0017_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055057_HDR_0017_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055057_HDR_0017_gec.tif,-118.695681,31.614366,-115.023455,34.570986,-116.745704,33.160002,2018-6-3T5:50:45.146154
LuoJia1-01_LR201806064831_20180603055058_HDR_0018,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055058_HDR_0018_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055058_HDR_0018_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055058_HDR_0018_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055058_HDR_0018_gec.tif,-118.713784,31.674264,-115.040081,34.631042,-116.762249,33.220186,2018-6-3T5:50:46.147125
LuoJia1-01_LR201806064831_20180603055059_HDR_0019,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055059_HDR_0019_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055059_HDR_0019_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055059_HDR_0019_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055059_HDR_0019_gec.tif,-118.732622,31.734854,-115.055457,34.691328,-116.779934,33.280813,2018-6-3T5:50:47.147989
LuoJia1-01_LR201806064831_20180603055100_HDR_0020,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055100_HDR_0020_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055100_HDR_0020_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055100_HDR_0020_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055100_HDR_0020_gec.tif,-118.753838,31.795654,-115.07228,34.751722,-116.798319,33.341767,2018-6-3T5:50:48.149067
LuoJia1-01_LR201806064831_20180603055101_HDR_0021,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055101_HDR_0021_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055101_HDR_0021_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055101_HDR_0021_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055101_HDR_0021_gec.tif,-118.772808,31.856178,-115.089375,34.812183,-116.817164,33.402792,2018-6-3T5:50:49.150038
LuoJia1-01_LR201806064831_20180603055102_HDR_0022,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055102_HDR_0022_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055102_HDR_0022_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055102_HDR_0022_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055102_HDR_0022_gec.tif,-118.791451,31.916409,-115.105659,34.874771,-116.834269,33.463203,2018-6-3T5:50:50.151010
LuoJia1-01_LR201806064831_20180603055103_HDR_0023,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055103_HDR_0023_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055103_HDR_0023_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055103_HDR_0023_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055103_HDR_0023_gec.tif,-118.807216,31.977514,-115.120722,34.935812,-116.850745,33.523955,2018-6-3T5:50:51.151981
LuoJia1-01_LR201806064831_20180603055104_HDR_0024,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055104_HDR_0024_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055104_HDR_0024_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055104_HDR_0024_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055104_HDR_0024_gec.tif,-118.823933,32.038833,-115.135755,34.99702,-116.866928,33.585338,2018-6-3T5:50:52.152952
LuoJia1-01_LR201806064831_20180603055105_HDR_0025,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055105_HDR_0025_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806064831_20180603055105_HDR_0025_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055105_HDR_0025_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806064831_20180603055105_HDR_0025_gec.tif,-118.843737,32.099579,-115.151244,35.057895,-116.884153,33.646549,2018-6-3T5:50:53.153923
